,from_id,to_id,travel_time
3298,48060868,173,27.0
3299,48060868,220,25.0
3300,48060869,63,12.0
3301,48060869,204,11.0
3302,48060869,242,22.0
3303,48060869,264,23.0
3304,48060870,63,12.0
3305,48060870,204,3.0
3306,48060870,206,17.0
3307,48060870,336,25.0
3308,48060871,29,16.0
3309,48060871,63,20.0
3310,48060871,204,9.0
3311,48060871,206,16.0
3312,48060871,242,16.0
3313,48060871,264,20.0
3314,48060872,63,15.0
3315,48060872,204,13.0
3316,48060872,206,8.0
3317,48060872,336,26.0
3318,48060873,29,15.0
3319,48060873,63,21.0
3320,48060873,204,17.0
3321,48060873,206,4.0
3322,48060874,29,15.0
3323,48060874,63,22.0
3324,48060874,204,17.0
3325,48060874,206,11.0
3326,48060874,242,10.0
3327,48060874,264,25.0
3328,48060875,29,21.0
3329,48060875,63,27.0
3330,48060875,204,23.0
3331,48060875,206,19.0
3332,48060875,242,3.0
3333,48060875,264,18.0
3334,48060876,63,23.0
3335,48060876,204,18.0
3336,48060876,242,7.0
3337,48060876,264,10.0
3338,48060877,29,20.0
3339,48060877,63,25.0
3340,48060877,204,20.0
3341,48060877,206,5.0
3342,48060878,29,24.0
3343,48060878,63,24.0
3344,48060878,204,23.0
3345,48060878,206,5.0
3346,48060879,29,28.0
3347,48060879,63,32.0
3348,48060879,204,32.0
3349,48060879,206,15.0
3350,48060880,29,18.0
3351,48060880,47,23.0
3352,48060880,98,23.0
3353,48060880,146,20.0
3354,48060880,178,12.0
3355,48060880,206,21.0
3356,48060880,210,24.0
3357,48060880,212,20.0
3358,48060880,213,20.0
3359,48060880,281,16.0
3360,48060880,359,17.0
3361,48060881,146,39.0
3362,48060881,178,31.0
3363,48060882,47,21.0
3364,48060882,98,17.0
3365,48060882,146,10.0
3366,48060882,178,10.0
3367,48060882,210,20.0
3368,48060882,212,16.0
3369,48060882,213,16.0
3370,48060882,281,12.0
3371,48060882,359,21.0
3372,48060884,63,40.0
3373,48060884,204,42.0
3374,48060884,206,28.0
3375,48060884,336,38.0
3376,48060884,365,33.0
3377,48060885,63,20.0
3378,48060885,204,20.0
3379,48060885,206,22.0
3380,48060885,336,14.0
3381,48060885,365,20.0
3382,48060886,36,28.0
3383,48060886,62,24.0
3384,48060886,63,16.0
3385,48060886,204,21.0
3386,48060886,310,35.0
3387,48060886,336,4.0
3388,48060886,365,17.0
3389,48060887,36,21.0
3390,48060887,147,32.0
3391,48060887,336,13.0
3392,48060887,365,13.0
3393,48060888,36,18.0
3394,48060888,62,23.0
3395,48060888,124,28.0
3396,48060888,310,38.0
3397,48060888,336,24.0
3398,48060888,347,29.0
3399,48060888,365,18.0
3400,48060889,36,13.0
3401,48060889,62,17.0
3402,48060889,124,22.0
3403,48060889,310,32.0
3404,48060889,336,19.0
3405,48060889,347,24.0
3406,48060889,365,16.0
3407,48060890,36,23.0
3408,48060890,147,36.0
3409,48060890,336,22.0
3410,48060890,365,6.0
3411,48060891,36,10.0
3412,48060891,93,43.0
3413,48060891,147,34.0
3414,48060891,365,24.0
3415,48060892,36,5.0
3416,48060892,93,42.0
3417,48060892,124,16.0
3418,48060892,221,37.0
3419,48060892,343,34.0
3420,48060892,347,10.0
3421,48060893,22,18.0
3422,48060893,36,10.0
3423,48060893,62,8.0
3424,48060893,124,9.0
3425,48060893,148,33.0
3426,48060893,159,23.0
3427,48060893,221,36.0
3428,48060893,291,32.0
3429,48060893,310,21.0
3430,48060893,343,33.0
3431,48060893,347,12.0
3432,48060894,36,10.0
3433,48060894,62,4.0
3434,48060894,124,10.0
3435,48060894,310,21.0
3436,48060894,336,27.0
3437,48060894,347,17.0
3438,48060894,365,29.0
3439,48060895,36,14.0
3440,48060895,62,10.0
3441,48060895,124,17.0
3442,48060895,310,27.0
3443,48060895,336,22.0
3444,48060895,347,23.0
3445,48060895,365,23.0
3446,48060896,22,28.0
3447,48060896,36,18.0
3448,48060896,62,9.0
3449,48060896,80,31.0
3450,48060896,86,30.0
3451,48060896,124,15.0
3452,48060896,144,25.0
3453,48060896,159,27.0
3454,48060896,168,50.0
3455,48060896,310,18.0
3456,48060896,336,19.0
3457,48060896,347,26.0
3458,48060897,36,22.0
3459,48060897,62,15.0
3460,48060897,63,21.0
3461,48060897,204,26.0
3462,48060897,310,25.0
3463,48060897,336,14.0
3464,48060897,365,24.0
3465,48060898,22,21.0
3466,48060898,36,20.0
3467,48060898,62,6.0
3468,48060898,80,27.0
3469,48060898,86,26.0
3470,48060898,124,9.0
3471,48060898,144,18.0
3472,48060898,159,20.0
3473,48060898,168,45.0
3474,48060898,310,11.0
3475,48060898,336,25.0
3476,48060898,347,20.0
3477,48060899,15,28.0
3478,48060899,22,18.0
3479,48060899,32,24.0
3480,48060899,62,11.0
3481,48060899,80,24.0
3482,48060899,86,22.0
3483,48060899,124,7.0
3484,48060899,144,15.0
3485,48060899,148,28.0
3486,48060899,159,16.0
3487,48060899,168,44.0
3488,48060899,174,31.0
3489,48060899,176,36.0
3490,48060899,177,20.0
3491,48060899,291,28.0
3492,48060899,310,11.0
3493,48060899,340,28.0
3494,48060899,347,19.0
3495,48060900,36,13.0
3496,48060900,93,41.0
3497,48060900,124,18.0
3498,48060900,221,32.0
3499,48060900,343,29.0
3500,48060900,347,11.0
3501,48060901,124,37.0
3502,48060901,148,20.0
3503,48060901,221,11.0
3504,48060901,291,19.0
3505,48060901,323,12.0
3506,48060901,343,16.0
3507,48060901,347,38.0
3508,48060902,124,30.0
3509,48060902,148,14.0
3510,48060902,221,6.0
3511,48060902,291,13.0
3512,48060902,323,14.0
3513,48060902,343,10.0
3514,48060902,347,31.0
3515,48060903,16,22.0
3516,48060903,148,20.0
3517,48060903,221,8.0
3518,48060903,291,18.0
3519,48060903,311,26.0
3520,48060903,323,11.0
3521,48060903,343,15.0
3522,48060904,16,20.0
3523,48060904,323,29.0
3524,48060905,16,5.0
3525,48060905,311,19.0
3526,48060905,323,12.0
3527,48060906,25,10.0
3528,48060906,344,10.0
3529,48060906,364,10.0
3530,48060907,25,13.0
3531,48060907,109,8.0
3532,48060907,245,20.0
3533,48060907,344,13.0
3534,48060907,364,13.0
3535,48060908,25,7.0
3536,48060908,109,13.0
3537,48060908,245,25.0
3538,48060908,344,7.0
3539,48060908,364,7.0
3540,48060909,25,24.0
3541,48060909,84,25.0
3542,48060909,109,9.0
3543,48060909,245,21.0
3544,48060909,330,13.0
3545,48060909,344,24.0
3546,48060909,364,24.0
3547,48060910,25,14.0
3548,48060910,109,8.0
3549,48060910,245,20.0
3550,48060910,344,14.0
3551,48060910,364,14.0
3552,48060911,25,18.0
3553,48060911,109,7.0
3554,48060911,245,12.0
3555,48060911,330,20.0
3556,48060911,344,18.0
3557,48060911,364,18.0
3558,48060912,25,15.0
3559,48060912,109,13.0
3560,48060912,245,19.0
3561,48060912,344,15.0
3562,48060912,345,19.0
3563,48060912,364,15.0
3564,48060913,25,18.0
3565,48060913,109,19.0
3566,48060913,245,14.0
3567,48060913,344,18.0
3568,48060913,345,16.0
3569,48060913,364,18.0
3570,48060914,25,17.0
3571,48060914,109,20.0
3572,48060914,245,21.0
3573,48060914,344,17.0
3574,48060914,345,12.0
3575,48060914,364,17.0
3576,48060915,25,16.0
3577,48060915,109,17.0
3578,48060915,245,25.0
3579,48060915,344,16.0
3580,48060915,345,18.0
3581,48060915,364,16.0
3582,48060916,25,14.0
3583,48060916,130,23.0
3584,48060916,158,16.0
3585,48060916,268,19.0
3586,48060916,271,15.0
3587,48060916,320,23.0
3588,48060916,344,14.0
3589,48060916,364,14.0
3590,48060917,25,9.0
3591,48060917,130,25.0
3592,48060917,158,19.0
3593,48060917,268,22.0
3594,48060917,271,18.0
3595,48060917,320,26.0
3596,48060917,344,9.0
3597,48060917,364,9.0
3598,48060918,25,6.0
3599,48060918,109,13.0
3600,48060918,245,23.0
3601,48060918,344,6.0
3602,48060918,364,6.0
3603,48060919,25,5.0
3604,48060919,130,18.0
3605,48060919,320,24.0
3606,48060919,344,5.0
3607,48060919,364,5.0
3608,48060920,25,11.0
3609,48060920,130,15.0
3610,48060920,320,25.0
3611,48060920,344,11.0
3612,48060920,364,11.0
3613,48060921,25,17.0
3614,48060921,130,9.0
3615,48060921,320,19.0
3616,48060921,344,17.0
3617,48060921,364,17.0
3618,48060922,25,18.0
3619,48060922,130,9.0
3620,48060922,320,26.0
3621,48060922,344,18.0
3622,48060922,364,18.0
3623,48060923,25,15.0
3624,48060923,130,17.0
3625,48060923,320,32.0
3626,48060923,344,15.0
3627,48060923,364,15.0
3628,48060924,93,14.0
3629,48060925,93,22.0
3630,48060925,130,35.0
3631,48060925,320,28.0
3632,48060926,93,28.0
3633,48060926,111,22.0
3634,48060926,121,23.0
3635,48060926,147,21.0
3636,48060926,229,26.0
3637,48060927,93,27.0
3638,48060927,130,37.0
3639,48060927,320,25.0
3640,48060928,111,22.0
3641,48060928,121,24.0
3642,48060928,229,27.0
3643,48060929,111,24.0
3644,48060929,121,26.0
3645,48060929,229,29.0
3646,48060930,93,35.0
3647,48060930,111,18.0
3648,48060930,121,19.0
3649,48060930,147,13.0
3650,48060930,229,21.0
3651,48060931,93,35.0
3652,48060931,111,23.0
3653,48060931,121,23.0
3654,48060931,147,18.0
3655,48060931,229,26.0
3656,48060932,93,37.0
3657,48060932,111,15.0
3658,48060932,121,15.0
3659,48060932,147,5.0
3660,48060932,229,18.0
3661,48060933,93,33.0
3662,48060933,111,21.0
3663,48060933,121,22.0
3664,48060933,147,12.0
3665,48060933,229,24.0
3666,48060934,97,33.0
3667,48060934,111,23.0
3668,48060934,121,24.0
3669,48060934,147,12.0
3670,48060934,229,26.0
3671,48060934,365,37.0
3672,48060935,97,18.0
3673,48060935,111,6.0
3674,48060935,121,7.0
3675,48060935,147,15.0
3676,48060935,229,6.0
3677,48060936,97,6.0
3678,48060936,111,9.0
3679,48060936,121,10.0
3680,48060936,147,23.0
3681,48060936,229,18.0
3682,48060937,97,8.0
3683,48060937,111,9.0
3684,48060937,121,11.0
3685,48060937,147,24.0
3686,48060937,229,18.0
3687,48060938,184,114.0
3688,48060943,1,46.0
3689,48060943,59,11.0
3690,48060943,335,25.0
3691,48060943,350,9.0
3692,48060944,1,43.0
3693,48060944,59,6.0
3694,48060944,335,22.0
3695,48060944,350,4.0
3696,48060945,1,49.0
3697,48060945,59,14.0
3698,48060945,335,28.0
3699,48060945,350,6.0
3700,48060946,59,18.0
3701,48060946,76,24.0
3702,48060946,350,11.0
3703,48060947,59,17.0
3704,48060947,76,29.0
3705,48060947,350,11.0
3706,48060948,1,56.0
3707,48060948,59,18.0
3708,48060948,76,26.0
3709,48060948,350,17.0
3710,48060949,1,49.0
3711,48060949,59,16.0
3712,48060949,335,29.0
3713,48060949,350,16.0
3714,48060950,1,54.0
3715,48060950,59,20.0
3716,48060950,76,27.0
3717,48060950,350,19.0
3718,48060952,59,20.0
3719,48060952,76,19.0
3720,48060952,350,24.0
3721,48060953,76,21.0
3722,48060953,321,22.0
3723,48060954,59,21.0
3724,48060954,76,22.0
3725,48060954,350,25.0
3726,48060956,140,16.0
3727,48060956,321,18.0
3728,48060956,360,25.0
3729,48060957,140,21.0
3730,48060957,321,27.0
3731,48060957,360,29.0
3732,48060958,140,20.0
3733,48060958,321,28.0
3734,48060958,360,29.0
3735,48060959,59,25.0
3736,48060959,140,23.0
3737,48060959,350,23.0
3738,48060960,59,16.0
3739,48060960,140,21.0
3740,48060960,350,13.0
3741,48060961,59,14.0
3742,48060961,140,27.0
3743,48060961,350,13.0
3744,48060962,59,16.0
3745,48060962,140,17.0
3746,48060962,350,17.0
3747,48060963,59,21.0
3748,48060963,140,17.0
3749,48060963,350,21.0
3750,48060965,55,25.0
3751,48060965,140,13.0
3752,48060965,360,21.0
3753,48060966,55,20.0
3754,48060966,140,7.0
3755,48060966,360,22.0
3756,48060967,55,13.0
3757,48060967,140,6.0
3758,48060967,360,21.0
3759,48060968,49,37.0
3760,48060968,55,19.0
3761,48060968,140,15.0
3762,48060969,49,38.0
3763,48060969,55,20.0
3764,48060969,140,20.0
3765,48060970,49,30.0
3766,48060970,55,14.0
3767,48060970,140,18.0
3768,48060971,49,40.0
3769,48060971,55,20.0
3770,48060971,140,22.0
3771,48060972,49,39.0
3772,48060973,49,34.0
3773,48060974,49,33.0
3774,48060975,49,6.0
3775,48060976,49,2.0
3776,48060977,49,6.0
3777,48060978,49,5.0
3778,48060979,49,13.0
3779,48060979,158,21.0
3780,48060979,268,16.0
3781,48060979,271,22.0
3782,48060980,49,13.0
3783,48060981,130,31.0
3784,48060981,158,30.0
3785,48060981,268,28.0
3786,48060981,271,28.0
3787,48060981,320,14.0
3788,48060982,49,22.0
3789,48060982,158,16.0
3790,48060982,268,11.0
3791,48060982,271,19.0
3792,48060983,130,28.0
3793,48060983,158,1.0
3794,48060983,268,5.0
3795,48060983,271,12.0
3796,48060983,320,24.0
3797,48060984,158,6.0
3798,48060984,234,27.0
3799,48060984,268,7.0
3800,48060984,271,11.0
3801,48060984,345,27.0
3802,48060985,158,12.0
3803,48060985,234,24.0
3804,48060985,268,11.0
3805,48060985,271,22.0
3806,48060985,345,24.0
3807,48060986,158,15.0
3808,48060986,234,21.0
3809,48060986,268,13.0
3810,48060986,271,22.0
3811,48060986,345,22.0
3812,48060987,158,20.0
3813,48060987,234,13.0
3814,48060987,268,23.0
3815,48060987,271,19.0
3816,48060987,345,15.0
3817,48060988,234,15.0
3818,48060988,276,23.0
3819,48060988,345,16.0
3820,48060989,234,7.0
3821,48060989,276,21.0
3822,48060989,345,22.0
3823,48060990,234,16.0
3824,48060990,276,25.0
3825,48060990,345,26.0
3826,48060991,49,33.0
3827,48060991,234,12.0
3828,48060991,276,21.0
3829,48060992,234,14.0
3830,48060992,276,17.0
3831,48060993,234,16.0
3832,48060993,276,17.0
3833,48060994,234,22.0
3834,48060994,276,10.0
3835,48060995,234,22.0
3836,48060995,276,10.0
3837,48060996,234,10.0
3838,48060996,276,8.0
3839,48060997,234,17.0
3840,48060997,276,3.0
3841,48060998,234,17.0
3842,48060998,276,5.0
3843,48060998,306,23.0
3844,48060998,345,26.0
3845,48060999,276,9.0
3846,48061000,276,35.0
3847,48061001,276,34.0
3848,48061005,6,11.0
3849,48061005,276,21.0
3850,48061006,6,18.0
3851,48061006,276,18.0
3852,48061007,276,12.0
3853,48061008,234,19.0
3854,48061008,276,12.0
3855,48061009,6,10.0
3856,48061009,276,23.0
3857,48061010,6,15.0
3858,48061010,276,24.0
3859,48061011,6,11.0
3860,48061012,6,20.0
3861,48061012,276,26.0
3862,48061013,6,23.0
3863,48061013,55,38.0
3864,48061013,96,41.0
3865,48061014,6,25.0
3866,48061014,276,31.0
3867,48061015,6,29.0
3868,48061015,55,37.0
3869,48061015,96,43.0
3870,48061016,49,22.0
3871,48061016,55,31.0
3872,48061017,49,19.0
3873,48061017,55,30.0
3874,48061018,49,19.0
3875,48061018,55,28.0
3876,48061019,6,30.0
3877,48061019,276,31.0
3878,48061020,49,27.0
3879,48061020,234,18.0
3880,48061020,276,26.0
3881,48061021,6,25.0
3882,48061021,276,23.0
3883,48061022,6,19.0
3884,48061022,276,20.0
3885,48061023,49,30.0
3886,48061023,234,18.0
3887,48061023,276,28.0
3888,48061024,49,22.0
3889,48061024,234,21.0
3890,48061024,276,31.0
3891,48061025,49,26.0
3892,48061025,158,25.0
3893,48061025,234,25.0
3894,48061025,268,19.0
3895,48061025,271,32.0
3896,48061026,49,21.0
3897,48061027,49,22.0
3898,48061027,158,20.0
3899,48061027,268,15.0
3900,48061027,271,26.0
3901,48061028,49,23.0
3902,48061028,158,12.0
3903,48061028,234,30.0
3904,48061028,268,7.0
3905,48061028,271,23.0
3906,48061029,49,27.0
3907,48061029,158,15.0
3908,48061029,234,29.0
3909,48061029,268,9.0
3910,48061029,271,25.0
3911,48061030,49,32.0
3912,48061030,158,9.0
3913,48061030,234,31.0
3914,48061030,268,7.0
3915,48061030,271,20.0
3916,48061031,49,36.0
3917,48061031,158,23.0
3918,48061031,234,22.0
3919,48061031,268,17.0
3920,48061031,271,30.0
3921,48061032,49,13.0
3922,48061033,49,13.0
3923,48061034,49,7.0
3924,48061035,49,22.0
3925,48061035,55,32.0
3926,48061036,55,10.0
3927,48061036,96,9.0
3928,48061036,140,27.0
3929,48061036,360,20.0
3930,48061038,55,5.0
3931,48061038,96,15.0
3932,48061038,140,23.0
3933,48061038,360,22.0
3934,48061039,55,7.0
3935,48061039,96,17.0
3936,48061039,140,14.0
3937,48061039,360,17.0
3938,48061040,55,8.0
3939,48061040,96,16.0
3940,48061040,140,13.0
3941,48061040,321,35.0
3942,48061040,360,9.0
3943,48061041,55,8.0
3944,48061041,96,7.0
3945,48061041,140,22.0
3946,48061041,360,10.0
3947,48061042,55,19.0
3948,48061042,96,11.0
3949,48061042,360,8.0
3950,48061043,55,14.0
3951,48061043,96,5.0
3952,48061043,360,14.0
3953,48061044,55,9.0
3954,48061044,96,2.0
3955,48061044,360,16.0
3956,48061045,55,12.0
3957,48061045,96,10.0
3958,48061045,140,28.0
3959,48061045,360,20.0
3960,48061046,55,20.0
3961,48061046,96,12.0
3962,48061046,360,28.0
3963,48061047,55,21.0
3964,48061047,96,12.0
3965,48061047,360,25.0
3966,48061048,55,20.0
3967,48061048,96,13.0
3968,48061048,360,18.0
3969,48061049,96,23.0
3970,48061050,96,17.0
3971,48061050,235,28.0
3972,48061050,236,21.0
3973,48061050,319,26.0
3974,48061050,321,35.0
3975,48061050,360,12.0
3976,48061051,55,22.0
3977,48061051,96,15.0
3978,48061051,360,9.0
3979,48061052,96,23.0
3980,48061052,235,26.0
3981,48061052,236,19.0
3982,48061052,319,26.0
3983,48061052,321,33.0
3984,48061052,360,14.0
3985,48061053,96,21.0
3986,48061053,235,24.0
3987,48061053,236,17.0
3988,48061053,319,25.0
3989,48061053,321,27.0
3990,48061053,360,7.0
3991,48061054,55,18.0
3992,48061054,96,18.0
3993,48061054,140,18.0
3994,48061054,321,25.0
3995,48061054,360,1.0
3996,48061055,55,18.0
3997,48061055,96,25.0
3998,48061055,140,19.0
3999,48061055,321,30.0
4000,48061055,360,9.0
4001,48061056,55,24.0
4002,48061056,96,29.0
4003,48061056,140,22.0
4004,48061056,321,22.0
4005,48061056,360,12.0
4006,48061057,235,24.0
4007,48061057,236,19.0
4008,48061057,319,26.0
4009,48061057,321,20.0
4010,48061057,360,15.0
4011,48061058,235,21.0
4012,48061058,236,18.0
4013,48061058,319,23.0
4014,48061058,321,16.0
4015,48061058,360,19.0
4016,48061059,235,23.0
4017,48061059,236,19.0
4018,48061059,319,25.0
4019,48061059,321,15.0
4020,48061059,360,19.0
4021,48061060,235,14.0
4022,48061060,236,17.0
4023,48061060,319,20.0
4024,48061060,321,6.0
4025,48061060,360,20.0
4026,48061061,235,16.0
4027,48061061,236,27.0
4028,48061061,319,20.0
4029,48061061,321,4.0
4030,48061061,360,31.0
4031,48061062,76,24.0
4032,48061062,321,12.0
4033,48061063,76,21.0
4034,48061063,321,13.0
4035,48061064,76,23.0
4036,48061064,321,9.0
4037,48061065,76,21.0
4038,48061065,321,14.0
4039,48061067,235,37.0
4040,48061067,236,39.0
4041,48061067,319,31.0
4042,48061067,321,42.0
4043,48061068,46,27.0
4044,48061068,74,33.0
4045,48061068,75,24.0
4046,48061068,76,23.0
4047,48061068,215,27.0
4048,48061068,289,30.0
4049,48061069,46,10.0
4050,48061069,75,18.0
4051,48061069,289,15.0
4052,48061070,46,14.0
4053,48061070,75,22.0
4054,48061070,289,20.0
4055,48061071,46,21.0
4056,48061071,75,29.0
4057,48061071,289,26.0
4058,48061072,235,35.0
4059,48061072,236,37.0
4060,48061072,319,29.0
4061,48061072,321,40.0
4062,48061073,235,26.0
4063,48061073,236,28.0
4064,48061073,319,20.0
4065,48061076,46,8.0
4066,48061076,75,16.0
4067,48061076,289,13.0
4068,48061077,46,16.0
4069,48061077,75,23.0
4070,48061077,289,21.0
4071,48061078,46,15.0
4072,48061078,75,18.0
4073,48061078,289,12.0
4074,48061079,46,15.0
4075,48061079,75,17.0
4076,48061079,289,10.0
4077,48061080,46,9.0
4078,48061080,74,24.0
4079,48061080,75,17.0
4080,48061080,197,31.0
4081,48061080,215,24.0
4082,48061080,289,14.0
4083,48061081,46,7.0
4084,48061081,74,19.0
4085,48061081,75,10.0
4086,48061081,197,17.0
4087,48061081,215,17.0
4088,48061081,289,9.0
4089,48061082,46,6.0
4090,48061082,74,19.0
4091,48061082,75,5.0
4092,48061082,197,22.0
4093,48061082,215,19.0
4094,48061082,289,7.0
4095,48061083,46,14.0
4096,48061083,74,12.0
4097,48061083,75,6.0
4098,48061083,76,20.0
4099,48061083,197,31.0
4100,48061083,215,16.0
4101,48061083,289,16.0
4102,48061084,46,10.0
4103,48061084,74,14.0
4104,48061084,75,2.0
4105,48061084,197,28.0
4106,48061084,215,19.0
4107,48061084,289,12.0
4108,48061085,46,17.0
4109,48061085,74,15.0
4110,48061085,75,12.0
4111,48061085,76,12.0
4112,48061085,215,19.0
4113,48061085,289,20.0
4114,48061086,46,18.0
4115,48061086,74,23.0
4116,48061086,75,14.0
4117,48061086,76,21.0
4118,48061086,215,27.0
4119,48061086,289,21.0
4120,48061091,46,21.0
4121,48061091,74,8.0
4122,48061091,75,18.0
4123,48061091,76,14.0
4124,48061091,197,32.0
4125,48061091,215,15.0
4126,48061091,289,23.0
4127,48061092,46,23.0
4128,48061092,74,8.0
4129,48061092,75,20.0
4130,48061092,76,16.0
4131,48061092,197,34.0
4132,48061092,215,17.0
4133,48061092,289,25.0
4134,48061093,46,23.0
4135,48061093,74,8.0
4136,48061093,75,20.0
4137,48061093,76,16.0
4138,48061093,197,33.0
4139,48061093,215,15.0
4140,48061093,289,25.0
4141,48061094,46,19.0
4142,48061094,74,9.0
4143,48061094,75,18.0
4144,48061094,76,25.0
4145,48061094,197,26.0
4146,48061094,215,9.0
4147,48061094,289,20.0
4148,48061095,46,17.0
4149,48061095,74,12.0
4150,48061095,75,17.0
4151,48061095,76,27.0
4152,48061095,197,26.0
4153,48061095,215,12.0
4154,48061095,289,19.0
4155,48061096,46,26.0
4156,48061096,74,25.0
4157,48061096,75,25.0
4158,48061096,197,9.0
4159,48061096,215,16.0
4160,48061096,289,26.0
4161,48061097,46,23.0
4162,48061097,74,32.0
4163,48061097,75,25.0
4164,48061097,197,5.0
4165,48061097,215,24.0
4166,48061097,289,24.0
4167,48061098,46,14.0
4168,48061098,74,22.0
4169,48061098,75,15.0
4170,48061098,197,12.0
4171,48061098,215,20.0
4172,48061098,289,14.0
4173,48061099,46,15.0
4174,48061099,75,17.0
4175,48061099,197,12.0
4176,48061099,289,12.0
4177,48061100,46,15.0
4178,48061100,74,28.0
4179,48061100,75,17.0
4180,48061100,197,15.0
4181,48061100,215,25.0
4182,48061100,289,12.0
4183,48061106,46,18.0
4184,48061106,75,20.0
4185,48061106,197,15.0
4186,48061106,289,20.0
4187,48061108,74,20.0
4188,48061108,197,16.0
4189,48061108,215,11.0
4190,48061115,235,6.0
4191,48061115,236,9.0
4192,48061115,319,6.0
4193,48061115,321,21.0
4194,48061116,235,7.0
4195,48061116,236,9.0
4196,48061116,319,8.0
4197,48061116,321,22.0
4198,48061117,235,5.0
4199,48061117,236,12.0
4200,48061117,319,12.0
4201,48061117,321,15.0
4202,48061118,235,8.0
4203,48061118,236,11.0
4204,48061118,319,15.0
4205,48061118,321,13.0
4206,48061118,360,22.0
4207,48061119,235,3.0
4208,48061119,236,15.0
4209,48061119,319,9.0
4210,48061119,321,12.0
4211,48061120,235,12.0
4212,48061120,236,23.0
4213,48061120,319,15.0
4214,48061120,321,12.0
4215,48061121,235,13.0
4216,48061121,236,24.0
4217,48061121,319,17.0
4218,48061121,321,8.0
4219,48061122,96,30.0
4220,48061122,235,12.0
4221,48061122,236,3.0
4222,48061122,319,15.0
4223,48061122,321,21.0
4224,48061122,360,21.0
4225,48061123,96,30.0
4226,48061123,235,17.0
4227,48061123,236,7.0
4228,48061123,319,18.0
4229,48061123,321,25.0
4230,48061123,360,20.0
4231,48061124,235,19.0
4232,48061124,236,12.0
4233,48061124,319,22.0
4234,48061124,321,19.0
4235,48061124,360,13.0
4236,48061125,96,25.0
4237,48061125,235,27.0
4238,48061125,236,18.0
4239,48061125,319,26.0
4240,48061125,321,34.0
4241,48061125,360,22.0
4242,48061131,96,21.0
4243,48061132,6,22.0
4244,48061133,6,18.0
4245,48061133,96,36.0
4246,48061134,6,19.0
4247,48061134,96,33.0
4248,48061135,6,17.0
4249,48061136,6,22.0
4250,48061137,6,25.0
4251,48061137,55,37.0
4252,48061137,96,36.0
4253,48061138,6,5.0
4254,48061139,6,14.0
4255,48061140,6,8.0
4256,48061141,6,12.0
4257,48061142,6,9.0
4258,48061143,6,3.0
4259,48061143,276,22.0
4260,48061146,109,27.0
4261,48061146,245,33.0
4262,48061146,330,29.0
4263,48061150,109,27.0
4264,48061150,245,24.0
4265,48061150,330,26.0
4266,48061153,84,27.0
4267,48061153,109,22.0
4268,48061153,245,21.0
4269,48061153,330,20.0
4270,48061154,84,28.0
4271,48061154,109,19.0
4272,48061154,245,19.0
4273,48061154,330,21.0
4274,48061155,25,28.0
4275,48061155,109,17.0
4276,48061155,245,12.0
4277,48061155,330,21.0
4278,48061155,344,28.0
4279,48061155,364,28.0
4280,48061156,25,26.0
4281,48061156,109,15.0
4282,48061156,245,17.0
4283,48061156,330,18.0
4284,48061156,344,26.0
4285,48061156,364,26.0
4286,48061157,109,18.0
4287,48061157,245,11.0
4288,48061157,330,26.0
4289,48061159,109,17.0
4290,48061159,245,4.0
4291,48061159,306,21.0
4292,48061159,345,19.0
4293,48061160,25,22.0
4294,48061160,109,12.0
4295,48061160,245,7.0
4296,48061160,330,24.0
4297,48061160,344,22.0
4298,48061160,364,22.0
4299,48061161,25,17.0
4300,48061161,109,23.0
4301,48061161,245,11.0
4302,48061161,344,17.0
4303,48061161,345,12.0
4304,48061161,364,17.0
4305,48061162,109,22.0
4306,48061162,245,9.0
4307,48061162,306,22.0
4308,48061162,345,14.0
4309,48061163,109,26.0
4310,48061163,245,16.0
4311,48061163,306,16.0
4312,48061163,345,7.0
4313,48061164,234,22.0
4314,48061164,306,15.0
4315,48061164,345,2.0
4316,48061165,234,22.0
4317,48061165,306,21.0
4318,48061165,345,6.0
4319,48061166,158,21.0
4320,48061166,234,22.0
4321,48061166,268,24.0
4322,48061166,271,20.0
4323,48061166,345,14.0
4324,48061167,158,16.0
4325,48061167,234,21.0
4326,48061167,268,18.0
4327,48061167,271,17.0
4328,48061167,345,19.0
4329,48061168,25,19.0
4330,48061168,130,24.0
4331,48061168,158,16.0
4332,48061168,268,20.0
4333,48061168,271,15.0
4334,48061168,320,24.0
4335,48061168,344,19.0
4336,48061168,364,19.0
4337,48061169,158,7.0
4338,48061169,234,25.0
4339,48061169,268,13.0
4340,48061169,271,10.0
4341,48061169,345,25.0
4342,48061170,25,21.0
4343,48061170,130,14.0
4344,48061170,158,22.0
4345,48061170,268,27.0
4346,48061170,271,14.0
4347,48061170,320,14.0
4348,48061170,344,21.0
4349,48061170,364,21.0
4350,48061171,25,14.0
4351,48061171,130,13.0
4352,48061171,158,23.0
4353,48061171,268,27.0
4354,48061171,271,17.0
4355,48061171,320,17.0
4356,48061171,344,14.0
4357,48061171,364,14.0
4358,48061172,130,19.0
4359,48061172,158,14.0
4360,48061172,268,20.0
4361,48061172,271,3.0
4362,48061172,320,15.0
4363,48061173,130,17.0
4364,48061173,158,12.0
4365,48061173,268,18.0
4366,48061173,271,4.0
4367,48061173,320,13.0
4368,48061174,234,15.0
4369,48061174,306,9.0
4370,48061174,345,5.0
4371,48061175,234,14.0
4372,48061175,276,21.0
